County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kendall,8.34,9.86,6.07,7.58,9.86,3.03,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knox,18.01,16.01,16.01,10.01,14.01,20.01,20.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,8.21,9.12,13.68,17.33,10.03,17.33,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lake,10.36,8.96,9.38,7.7,9.66,9.24,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence,13.09,6.54,39.27,0.0,19.63,0.0,26.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,11.71,20.5,11.71,14.64,5.86,17.57,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,19.54,11.17,8.38,2.79,8.38,13.96,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,3.57,3.57,7.15,17.87,10.72,3.57,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macon,15.38,17.31,7.69,3.85,14.42,13.46,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macoupin,15.57,17.79,6.67,8.9,15.57,8.9,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,13.16,14.67,10.53,6.77,16.17,11.66,15.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marion,13.25,7.95,23.85,29.16,23.85,10.6,29.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall,0.0,17.03,17.03,8.52,34.07,17.03,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason,7.64,22.93,15.28,15.28,7.64,53.49,30.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massac,14.12,28.23,21.17,35.29,35.29,21.17,35.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McDonough,11.01,14.69,14.69,0.0,14.69,7.34,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,7.74,11.28,13.22,7.09,13.22,11.6,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,11.11,12.28,9.94,8.19,11.11,15.21,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Menard,0.0,0.0,16.26,0.0,8.13,8.13,8.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercer,12.74,12.74,12.74,0.0,19.11,6.37,25.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe,20.02,8.58,2.86,5.72,8.58,14.3,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montgomery,17.68,14.14,10.61,10.61,14.14,24.75,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan,9.11,21.27,0.0,15.19,15.19,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moultrie,0.0,13.77,6.88,6.88,6.88,20.65,20.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogle,17.38,9.65,11.59,17.38,9.65,21.24,19.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peoria,12.65,13.2,10.45,5.5,12.65,15.4,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perry,9.55,9.55,19.1,19.1,9.55,9.55,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piatt,0.0,6.0,6.0,35.99,6.0,12.0,17.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pike,6.78,20.35,0.0,13.57,13.57,6.78,33.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pope,26.57,106.3,0.0,26.57,0.0,0.0,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pulaski,38.51,19.26,0.0,57.77,38.51,19.26,38.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putnam,35.48,0.0,17.74,0.0,53.22,53.22,35.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randolph,9.95,16.58,13.26,16.58,19.89,6.63,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,12.65,37.94,6.32,0.0,0.0,12.65,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rock Island,15.9,8.29,9.68,11.75,10.37,13.82,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saline,16.83,16.83,21.04,21.04,37.87,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sangamon,7.13,12.73,14.26,9.17,14.77,15.79,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schuyler,14.49,28.98,14.49,0.0,14.49,28.98,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,40.41,0.0,20.21,0.0,20.21,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby,9.53,9.53,9.53,9.53,4.76,9.53,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Clair,12.04,9.71,11.27,15.15,8.55,10.88,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,18.52,0.0,0.0,37.04,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephenson,13.44,8.96,11.2,4.48,8.96,15.68,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suburban Cook,148.96,137.15,143.71,115.5,168.65,158.15,164.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tazewell,9.9,8.37,12.94,3.05,15.99,14.47,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union,17.4,5.8,11.6,5.8,5.8,5.8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermilion,10.78,13.48,9.44,17.52,14.83,12.13,17.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wabash,8.8,26.41,0.0,17.6,0.0,17.6,26.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,41.58,29.7,5.94,11.88,0.0,23.76,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,21.8,14.53,14.53,7.27,7.27,7.27,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,12.36,24.72,6.18,37.08,18.54,24.72,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,21.62,14.41,43.24,0.0,14.41,14.41,36.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whiteside,10.77,10.77,5.39,7.18,10.77,14.37,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,6.75,6.32,7.9,8.62,9.77,9.91,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williamson,19.36,17.87,10.42,11.91,16.38,17.87,31.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winnebago,8.76,11.21,11.56,7.01,14.02,13.32,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woodford,7.8,18.2,5.2,15.6,13.0,15.6,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
